Price,Type,Rooms_group,Bathroom_group,Car_group,date_month,YearBuilt,BuildingArea,Landsize,Suburb,Distance,CouncilArea,Postcode,airbnb_entire_home_price_mean,airbnb_one_room_price_mean,airbnb_location_score_mean
781000.0,h,3,1,2,2016-03,1970.0,117.0,533.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
750000.0,h,3,1,3 o más,2017-04,,,554.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
421000.0,t,2,1,1,2017-04,2009.0,77.0,77.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
1405000.0,h,3,1,3 o más,2017-04,,,655.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
683000.0,h,3,1,2,2016-04,1967.0,167.0,534.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
623000.0,h,3,1,3 o más,2016-04,,,540.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
720000.0,h,3,2,1,2016-06,2012.0,130.0,0.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
588000.0,h,3,1,1,2016-07,1970.0,118.0,328.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
710000.0,h,3,1,3 o más,2016-07,1960.0,116.0,540.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
875000.0,h,4,1,3 o más,2016-08,1965.0,169.0,559.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
700000.0,h,3,1,3 o más,2016-10,,,554.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
640000.0,t,2,1,1,2017-11,1965.0,,252.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
650000.0,h,4,1,3 o más,2016-12,,,558.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
675000.0,h,3,2,2,2016-05,2012.0,109.0,171.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
708000.0,h,3,1,2,2016-10,1960.0,97.0,585.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
965000.0,h,4,1,3 o más,2016-10,,,851.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
680000.0,h,3,1,3 o más,2016-11,,,551.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
770000.0,h,3,1,3 o más,2016-11,,603.0,602.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
923000.0,h,3,1,2,2016-05,,,740.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
693000.0,h,4,2,3 o más,2016-05,2008.0,170.0,315.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
620000.0,h,3,2,2,2016-08,2010.0,100.0,276.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
728500.0,h,3,1,1,2016-08,1960.0,157.0,531.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
931000.0,h,3,2,1,2016-08,1950.0,160.0,590.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
988000.0,h,3,1,3 o más,2016-08,2008.0,,715.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
590000.0,h,3,1,2,2016-04,,,561.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
610000.0,h,2,1,2,2016-09,,,691.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
815000.0,h,3,2,3 o más,2017-02,1960.0,130.0,555.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
970000.0,h,4,1,2,2017-02,,,708.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
760000.0,h,4,1,3 o más,2016-06,,,668.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
847500.0,t,4,3 o más,1,2016-06,,,252.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
1200000.0,h,4,1,3 o más,2016-11,1960.0,158.0,633.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
700000.0,h,3,1,1,2016-11,,,557.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
625000.0,h,3,1,1,2016-05,,,536.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
292000.0,u,2,1,1,2016-08,1970.0,70.0,153.0,Altona North,11.1,Hobsons Bay,3025.0,167.77777777777777,53.0,9.285714285714286
599000.0,u,2,1,1,2016-03,1964.0,76.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
550000.0,u,2,1,0,2016-03,,,861.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
995000.0,u,3,2,2,2016-03,1998.0,100.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1205000.0,t,3,2,2,2016-03,2000.0,105.0,101.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1939000.0,h,3,2,2,2016-03,1889.0,150.0,296.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
421500.0,u,1,1,0,2016-03,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1870000.0,h,3,1,1,2017-04,1888.0,116.0,217.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
678000.0,u,2,1,2,2017-04,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1918000.0,t,3,2,2,2017-04,1995.0,165.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
660000.0,u,2,1,1,2017-04,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
2050000.0,h,3,2,1,2017-04,1910.0,116.0,205.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
700000.0,u,2,1,2,2016-04,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
3000000.0,h,4,2,2,2016-04,1934.0,,1581.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1525000.0,h,5 o más,2,2,2016-07,,,693.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
825000.0,u,2,1,1,2016-07,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1586000.0,t,3,2,2,2016-07,,,246.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
645000.0,u,2,1,1,2016-08,1960.0,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1435000.0,h,1,2,1,2016-08,1900.0,107.0,144.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
280000.0,u,1,1,1,2016-10,1975.0,38.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
400000.0,u,1,1,1,2016-10,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1780000.0,h,2,2,2,2016-10,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
592500.0,u,2,1,1,2016-10,1970.0,73.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1210000.0,h,2,1,0,2016-12,1910.0,96.0,249.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
2801000.0,h,4,2,2,2016-12,1900.0,222.0,624.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
390000.0,u,1,1,0,2016-05,,,881.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1800000.0,h,3,2,2,2016-10,1910.0,121.0,405.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
2200000.0,h,4,1,2,2016-10,1900.0,163.0,495.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
324000.0,u,1,1,1,2016-04,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1125000.0,h,2,1,2,2016-09,,,169.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
2250000.0,h,3,3 o más,1,2016-09,,,301.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
2360000.0,h,3,2,0,2017-03,,,336.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1900000.0,h,2,2,0,2017-03,,,207.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
440000.0,u,1,1,1,2017-03,1970.0,53.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
490000.0,u,2,1,1,2016-06,1966.0,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
2365000.0,h,3,2,1,2016-06,,,316.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1300000.0,h,3,1,2,2016-06,1900.0,106.0,212.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
732000.0,u,3,2,2,2016-06,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
704000.0,u,2,1,1,2016-11,1969.0,74.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
620000.0,u,2,1,1,2016-11,1970.0,98.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1900000.0,h,3,1,2,2016-05,1900.0,108.0,328.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
315000.0,u,1,1,1,2016-08,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
450000.0,u,1,1,1,2016-09,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
872000.0,u,2,1,1,2017-02,1953.0,,1194.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
598000.0,u,2,1,1,2017-02,1970.0,88.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1285000.0,h,3,1,2,2017-02,1920.0,80.0,186.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
520000.0,u,2,1,1,2016-06,1970.0,76.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1101000.0,t,3,1,2,2016-11,2000.0,3.0,103.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
2000000.0,h,4,3 o más,3 o más,2016-05,,,544.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
869000.0,u,3,1,1,2016-05,1940.0,91.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
2810000.0,h,5 o más,2,2,2016-08,,,617.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
565000.0,u,2,1,1,2016-08,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
567000.0,u,1,1,1,2016-08,2013.0,53.0,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
546000.0,u,2,1,0,2016-07,,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
471500.0,u,2,1,1,2016-07,1980.0,,0.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
455000.0,u,2,1,2,2016-03,,,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
940000.0,h,3,1,2,2016-03,1920.0,108.0,298.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
467000.0,u,2,1,1,2016-03,1980.0,62.0,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1380000.0,h,3,2,2,2017-04,1910.0,174.0,277.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
490000.0,u,2,1,1,2017-04,1970.0,62.0,423.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1850000.0,h,4,3 o más,1,2017-04,1900.0,270.0,478.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1284000.0,h,3,1,2,2017-04,1938.0,,623.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
971000.0,h,3,2,2,2016-04,1900.0,128.0,285.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
710000.0,h,2,1,1,2016-04,1890.0,77.0,214.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
2425000.0,h,5 o más,3 o más,2,2016-04,1887.0,435.0,1014.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
750000.0,h,2,1,1,2016-04,1920.0,92.0,226.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1053000.0,h,2,1,1,2016-06,1900.0,109.0,269.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1377000.0,h,3,1,1,2016-06,1900.0,168.0,417.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
970000.0,h,3,1,2,2016-07,1904.0,125.0,350.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
940000.0,h,2,1,1,2016-07,,,330.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
751000.0,h,2,1,1,2016-07,1890.0,79.0,118.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
950000.0,h,2,1,1,2016-07,1900.0,102.0,173.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
685000.0,u,2,1,2,2016-07,1995.0,90.0,228.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1230000.0,h,3,1,2,2016-08,1960.0,148.0,594.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
636500.0,h,2,1,1,2016-08,,,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
910000.0,h,3,1,0,2016-08,,,317.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
770000.0,h,2,1,1,2016-10,1900.0,87.0,226.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
960000.0,h,3,2,2,2016-10,2011.0,,229.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
890000.0,h,4,1,1,2016-10,1890.0,185.0,300.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
965000.0,h,2,1,1,2016-10,,,170.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1440000.0,h,3,1,1,2017-11,1900.0,131.0,487.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
955000.0,h,2,1,0,2017-11,,,255.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
450000.0,u,2,1,1,2016-12,2010.0,,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
801000.0,h,3,1,2,2016-12,1950.0,,431.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1000000.0,h,3,2,2,2016-12,1955.0,120.0,440.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1435000.0,h,3,2,2,2016-12,1950.0,147.0,532.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
390000.0,u,1,1,1,2016-12,1972.0,58.0,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1425000.0,h,3,2,2,2016-08,1920.0,139.0,495.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1340000.0,h,4,2,2,2016-05,1978.0,232.0,683.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
955000.0,h,3,1,1,2016-05,1910.0,117.0,263.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1100000.0,h,4,2,3 o más,2016-10,1920.0,195.0,559.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1255000.0,h,3,2,2,2016-10,,,308.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
432000.0,u,2,1,1,2016-10,1978.0,62.0,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1640000.0,h,4,3 o más,2,2016-04,1890.0,204.0,562.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1430000.0,h,5 o más,2,1,2016-04,1900.0,286.0,461.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
610000.0,u,2,1,1,2016-04,1995.0,104.0,301.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
940000.0,h,3,3 o más,1,2016-04,1950.0,127.0,491.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
890000.0,h,3,1,1,2016-07,1920.0,110.0,242.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1180000.0,h,3,2,2,2016-09,1930.0,149.0,617.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1480000.0,h,4,2,2,2016-09,1939.0,180.0,597.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1150000.0,h,2,1,1,2017-03,,,387.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1350000.0,h,3,1,3 o más,2017-03,,,575.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1905000.0,h,5 o más,2,2,2017-03,,,521.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
865000.0,t,2,2,1,2017-03,2015.0,132.0,146.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
705000.0,t,2,2,1,2016-06,1998.0,,113.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
442000.0,u,2,1,1,2016-06,1975.0,62.0,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
540000.0,u,2,2,1,2016-11,,,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1037500.0,h,3,1,2,2016-11,1920.0,110.0,506.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1050000.0,t,3,2,2,2016-11,2013.0,160.0,318.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
440000.0,u,2,1,1,2016-11,1970.0,65.0,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1010000.0,h,2,1,1,2016-11,,,325.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1430000.0,h,4,2,0,2016-05,1900.0,158.0,418.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
570000.0,u,2,1,1,2016-05,,,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
690000.0,u,2,1,1,2016-05,,,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1291000.0,h,3,1,2,2016-04,,,414.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1130000.0,h,3,2,1,2016-04,1900.0,157.0,272.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1135000.0,h,3,1,1,2016-09,1910.0,104.0,296.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
950000.0,h,4,2,1,2016-09,1920.0,147.0,298.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
790000.0,u,3,2,1,2016-09,,148.0,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
390000.0,u,2,1,1,2017-02,2012.0,69.0,1957.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1345000.0,h,4,1,1,2017-02,1920.0,155.0,552.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1381500.0,h,3,2,2,2017-02,1900.0,168.0,416.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
940000.0,h,3,2,2,2016-07,2011.0,172.0,285.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
995000.0,h,3,2,1,2016-07,2010.0,177.0,314.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1050000.0,h,3,1,3 o más,2016-07,,,536.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
786000.0,h,3,2,1,2016-07,1940.0,120.0,576.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
705000.0,h,2,1,3 o más,2016-06,1910.0,108.0,252.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
760000.0,h,2,1,1,2016-06,1900.0,77.0,124.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
487500.0,u,3,1,3 o más,2016-06,1972.0,,0.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1000000.0,t,3,2,2,2016-11,2003.0,144.0,200.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1110000.0,h,4,2,1,2016-11,1920.0,,349.0,Ascot Vale,5.9,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
